"student_id","first_name","last_name","type_id_number","identification_number","date_of_birth","email","address","gender","nationality","country_code","phone_number","program","state_program","current_semester","Number_of_credits_approved","credits_remaining","GPA","enrollment_date","student_status","advisor_id","advisor_name","scholarship","payment_status","academic_standing","course_load","marital_status","library_books_borrowed"
"STU000352","Susan","Phillips","CC","6324996005","2007-12-31","susan.phillips@university.edu.co","PSC 0913, Box 0431, APO AE 84260","Female","Colombia","+57","3315279064","Engineering","Withdrawn","4","90","89","3.554633667547299","2024-04-12","Inactive","ADV0038","Tammy Carter","False","Paid","Average","16","Single","3"
"STU000353","Janet","Mendoza","CC","870991387","2001-08-27","janet.mendoza@university.edu.co","USNS Smith, FPO AP 09325","Female","Colombia","+57","3348938880","Anthropology","Enrolled","4","73","82","3.0843391315586217","2024-01-21","Active","ADV0011","Brandon Johnson","False","Late","Average","15","Single","0"
"STU000354","John","Rios","CC","3391743761","2003-07-29","john.rios@university.edu.co","99104 Miller Extensions Suite 604, Zamorafurt, VI 50012","Male","Colombia","+57","3395985364","Industrial Engineering","Enrolled","4","90","72","3.206106858933013","2022-12-26","Active","ADV0001","Charles Galvan","False","Pending","Average","17","Single","1"
"STU000355","Karen","Arias","CC","3039730834","1999-07-04","karen.arias@university.edu.co","PSC 2735, Box 7463, APO AA 27322","Other","Colombia","+57","3674983329","Civil Engineering","Enrolled","3","45","97","3.551063773621317","2021-06-20","Active","ADV0035","Anthony Smith","False","Pending","Average","18","Single","2"
"STU000356","Eric","Lee","CC","6535701891","2002-06-23","eric.lee@university.edu.co","99170 Young Lodge, Tarachester, FM 28314","Male","Colombia","+57","3963139324","Psychology","Enrolled","1","19","140","3.183853883386632","2024-10-30","Active","ADV0003","Julie Turner","False","Late","Average","19","Single","2"
"STU000357","Matthew","Ware","CC","4915277184","2001-10-30","matthew.ware@university.edu.co","670 Justin Mount Apt. 090, Youngburgh, ID 23049","Male","Chile","+56","9499847794","Artificial Intelligence","Enrolled","9","151","23","4.283910140713742","2022-01-04","Active","ADV0031","Melissa Ellis","False","Paid","Good","15","Single","2"
"STU000358","Brian","Robbins","CC","5327838854","2004-07-11","brian.robbins@university.edu.co","34740 Marcus Stravenue Suite 129, Yolandashire, VT 98736","Male","Colombia","+57","3622550941","Cybersecurity","Enrolled","4","67","108","3.9966140258699534","2022-11-22","Active","ADV0031","Mrs. Tara Benton DDS","False","Paid","Average","18","Single","3"
"STU000359","Susan","Garcia","CC","7811435752","2006-05-26","susan.garcia@university.edu.co","8138 Martinez Track Suite 017, Boothchester, MI 16583","Female","Colombia","+57","3541919568","Engineering","Enrolled","3","55","113","3.966613719978273","2024-10-21","Active","ADV0038","Kelly Howard","False","Paid","Average","15","Single","3"
"STU000360","Ashley","Palmer","CC","1151548212","2005-11-30","ashley.palmer@university.edu.co","173 Mercer Vista Suite 787, Patriciaville, FM 27577","Female","Colombia","+57","3982574366","Finance","Enrolled","4","53","123","2.7466510799596833","2023-11-25","Active","ADV0022","Gary Fitzgerald","False","Pending","Poor","19","Single","5"
"STU000361","Frank","Le","CC","3565288371","2005-11-11","frank.le@university.edu.co","36590 Sean Radial Suite 415, East Samanthafurt, DE 18610","Male","Colombia","+57","3454852731","Sociology","Enrolled","5","93","84","3.229607866562466","2022-11-30","Active","ADV0041","Chelsea Stewart","False","Pending","Average","17","Single","7"
"STU000362","Michelle","Price","CC","2002769377","2007-05-13","michelle.price@university.edu.co","7487 Ray Vista, Pattersonstad, DE 62374","Female","Colombia","+57","3917530501","Music","Enrolled","2","38","117","3.085865324355317","2024-07-15","Active","ADV0001","Chad Alexander","False","Late","Average","15","Single","3"
"STU000363","Jacqueline","Porter","CC","8757511431","2005-05-24","jacqueline.porter@university.edu.co","36692 Ortiz Centers Suite 747, Daniellemouth, HI 13176","Female","Colombia","+57","3575784807","Philosophy","Withdrawn","6","106","71","3.260329400616293","2023-01-16","Inactive","ADV0006","Wayne Ramirez","False","Paid","Average","17","Single","1"
"STU000364","Lee","Pratt","CC","8997765820","2000-11-28","lee.pratt@university.edu.co","942 Christian Port Apt. 578, Sullivanland, MH 06813","Male","Mexico","+52","2842855414","Philosophy","Enrolled","1","19","159","4.0929006917543305","2021-09-05","Active","ADV0037","Jesse Gonzalez","False","Paid","Good","16","Single","3"
"STU000365","Amanda","Clark","CC","2757564811","2004-05-30","amanda.clark@university.edu.co","7213 Brown Loaf Suite 816, New Heatherhaven, PW 11521","Female","Mexico","+52","8232945204","Marketing","Enrolled","3","60","108","3.8701196180629176","2022-06-01","Active","ADV0048","Anna Boyle","False","Late","Average","16","Single","10"
"STU000366","Gina","Rosario","CC","7323554860","1999-09-13","gina.rosario@university.edu.co","33871 Amy Falls Apt. 677, Larsenhaven, TX 17923","Female","Colombia","+57","3156921848","Architecture","Enrolled","2","35","113","2.80399187248959","2022-07-26","Active","ADV0022","Hannah Lopez","False","Pending","Poor","16","Single","0"
"STU000367","Shawn","Taylor","CC","7753662771","2005-12-14","shawn.taylor@university.edu.co","85705 Felicia Plaza Suite 943, North Angelaborough, MH 55588","Male","Colombia","+57","3542155185","Accounting","Enrolled","5","89","91","2.9545782048304994","2021-07-20","Active","ADV0044","Yvonne Scott","False","Paid","Poor","18","Single","1"
"STU000368","Jennifer","Jones","TI","2029484409","2009-03-05","jennifer.jones@university.edu.co","947 Shawn Hill, Donnastad, SD 83110","Female","Colombia","+57","3649432337","Computer Science","Suspended","7","127","34","3.5587236917080314","2022-06-15","Inactive","ADV0025","Stephanie Nguyen","False","Pending","Average","15","Single","2"
"STU000369","Stephanie","Padilla","CC","2416721954","2000-01-04","stephanie.padilla@university.edu.co","14627 Perez Street, North Mollyfort, VT 81338","Female","Colombia","+57","3803559736","Artificial Intelligence","Withdrawn","4","52","119","3.292219957750817","2024-09-10","Inactive","ADV0040","Patrick Schmidt","False","Paid","Average","18","Single","3"
"STU000370","Christopher","Briggs","CC","9452561980","2001-06-16","christopher.briggs@university.edu.co","9144 Phillips Radial, North Timothystad, VT 95110","Male","Colombia","+57","3956910518","Accounting","Enrolled","2","44","97","3.0809232672704305","2022-09-20","Active","ADV0005","Christina Wagner","False","Paid","Average","16","Single","3"
"STU000371","Brittney","Lang","TI","3584068898","2008-12-04","brittney.lang@university.edu.co","6553 Scott Ways, West Jamesside, UT 68810","Female","Colombia","+57","3120416220","Architecture","Enrolled","4","72","76","3.830991057851001","2021-11-01","Active","ADV0026","Timothy Henderson","False","Paid","Average","20","Single","4"
"STU000372","John","Madden","CC","8962474256","1999-06-01","john.madden@university.edu.co","14945 David Loaf, East Jerome, AL 46769","Male","Argentina","+54","9211846185","Business Administration","Withdrawn","7","121","48","3.237264469635117","2022-06-19","Inactive","ADV0041","Kimberly Baker","False","Pending","Average","19","Single","6"
"STU000373","Jason","Keller","CC","3725942956","1999-05-26","jason.keller@university.edu.co","505 Dennis Green, Lake William, IN 02676","Male","Colombia","+57","3333513682","Software Engineering","Suspended","2","35","111","3.157202375994596","2024-09-01","Inactive","ADV0008","Alicia Carter","False","Paid","Average","16","Single","5"
"STU000374","Chelsea","Rios","CC","3019065976","2003-11-07","chelsea.rios@university.edu.co","776 Alyssa Forge, North Helenville, MS 75257","Female","Colombia","+57","3202975581","Psychology","Enrolled","4","67","96","2.8467745251899252","2022-09-19","Active","ADV0026","Barbara Fernandez","False","Pending","Poor","15","Single","3"
"STU000375","Amanda","Ingram","TI","9867095392","2008-08-15","amanda.ingram@university.edu.co","7152 Jerry Isle Suite 937, Michaelstad, VI 12393","Female","Spain","+34","6471769074","Software Engineering","Withdrawn","2","54","123","4.317972684705642","2023-09-29","Inactive","ADV0012","Carol Gardner","False","Late","Good","20","Married","2"
"STU000376","Diane","Rice","CC","1836982393","2001-02-14","diane.rice@university.edu.co","7047 Shelley Locks Apt. 543, East Crystalport, MA 31539","Female","Colombia","+57","3831306751","Biotechnology","Enrolled","4","69","90","4.235944656919205","2021-06-28","Active","ADV0046","Steven Chambers","False","Late","Good","16","Divorced","4"
"STU000377","Jessica","Fisher","CC","8491648392","1999-10-21","jessica.fisher@university.edu.co","72157 Bradley Pine, Smithville, GA 76956","Female","Colombia","+57","3704490268","Information Technology","Enrolled","5","90","75","4.06202794205058","2022-04-08","Active","ADV0014","Christina Ortiz","False","Late","Good","17","Single","0"
"STU000378","David","Roberts","CC","9411822795","1999-12-03","david.roberts@university.edu.co","27224 Bonnie Trafficway Suite 215, East Donnahaven, VA 30992","Male","Colombia","+57","3126727729","Chemistry","Enrolled","4","28","149","3.7044101965995","2021-09-18","Active","ADV0036","Kevin Gregory","False","Pending","Average","19","Single","1"
"STU000379","Sylvia","Armstrong","CC","2738191283","2003-05-04","sylvia.armstrong@university.edu.co","98021 Robinson Place Suite 947, West Robertland, GU 48294","Female","Colombia","+57","3871213409","Nursing","Enrolled","5","92","56","3.2033425590020204","2024-03-26","Active","ADV0040","Mary Coffey","False","Pending","Average","19","Divorced","3"
"STU000380","Erica","Boyd","CC","6214703627","2007-02-21","erica.boyd@university.edu.co","95246 Richard Corners Suite 080, East Brandon, TX 94619","Female","Colombia","+57","3418577107","Information Technology","Suspended","3","56","85","3.7175319375030655","2024-06-18","Inactive","ADV0029","Sarah Walker","False","Pending","Average","19","Single","1"
"STU000381","Lisa","Maxwell","CC","4555332737","1999-08-19","lisa.maxwell@university.edu.co","744 Dyer Points, Davismouth, WA 04835","Female","Colombia","+57","3527250808","Marketing","Suspended","4","77","67","2.3036139202697257","2023-01-25","Inactive","ADV0007","Bryan Cohen","False","Paid","Poor","20","Single","3"
"STU000382","Jennifer","Carroll","CC","2245218412","2001-10-10","jennifer.carroll@university.edu.co","0310 Harris Motorway Suite 057, Port Donaldtown, WV 40108","Female","Colombia","+57","3882210783","Biology","Enrolled","6","126","23","2.469247440591912","2022-12-09","Active","ADV0049","Kristen Gibson","False","Late","Poor","18","Single","4"
"STU000383","Audrey","Holloway","CC","2727184579","2003-07-28","audrey.holloway@university.edu.co","PSC 9210, Box 1441, APO AE 17814","Female","Spain","+34","6953192061","Information Technology","Enrolled","2","34","128","3.672932317142715","2024-07-23","Active","ADV0021","Diane Carr","False","Pending","Average","16","Single","6"
"STU000384","Paul","Lewis","TI","9618661509","2008-04-18","paul.lewis@university.edu.co","3845 Bryant Row Suite 934, Joeltown, MI 45875","Other","Colombia","+57","3655668976","Pharmacy","Withdrawn","5","108","41","3.4953696188765284","2023-02-17","Inactive","ADV0039","Nicole Martinez","False","Paid","Average","19","Single","5"
"STU000385","Ronnie","Chang","CC","6873317857","2007-05-19","ronnie.chang@university.edu.co","4376 Craig Cliffs Suite 474, North Victorchester, VA 51647","Male","Colombia","+57","3380156938","Architecture","Enrolled","5","82","63","2.7722770667970655","2024-08-21","Active","ADV0039","Joseph Jones","False","Pending","Poor","20","Single","7"
"STU000386","Leah","Crawford","CC","1846773687","1999-06-15","leah.crawford@university.edu.co","228 Morgan Skyway, Michelemouth, OR 28810","Female","Colombia","+57","3564807976","Economics","Suspended","3","46","115","3.9099890439649623","2023-06-26","Inactive","ADV0022","Adam Miller","False","Pending","Average","19","Single","4"
"STU000387","Keith","Clark","CC","7965473601","2001-03-16","keith.clark@university.edu.co","379 Blair Groves Apt. 778, North Patrickburgh, WA 48899","Male","Colombia","+57","3385202341","Economics","Enrolled","5","91","63","2.8625503415317555","2024-09-25","Active","ADV0046","Kimberly Diaz","False","Late","Poor","19","Single","4"
"STU000388","Shane","Bailey","CC","6807425333","2002-11-25","shane.bailey@university.edu.co","3362 Sutton Forge Suite 181, Cookport, SD 71849","Male","Colombia","+57","3145949924","Graphic Design","Enrolled","4","70","93","3.8696660716764715","2023-01-22","Active","ADV0009","Mr. Kyle Shepherd Jr.","False","Paid","Average","16","Single","3"
"STU000389","Kirsten","Keller","CC","7548743911","2000-03-10","kirsten.keller@university.edu.co","46854 Dalton Lake, South Patriciashire, GA 02342","Female","Chile","+56","9481194934","International Relations","Enrolled","4","90","57","3.2875384588491228","2022-02-21","Active","ADV0008","Wesley Lynch","False","Late","Average","18","Single","6"
"STU000390","Andrew","Allen","CC","6363079604","2004-08-28","andrew.allen@university.edu.co","Unit 5774 Box 2902, DPO AA 93161","Other","Mexico","+52","4624877245","Medicine","Withdrawn","5","82","98","4.0210179500724745","2024-03-22","Inactive","ADV0043","Kayla Miller","False","Pending","Good","20","Single","1"
"STU000391","Dawn","Williams","TI","6630011180","2008-08-01","dawn.williams@university.edu.co","0436 Love Rapids, East Jordan, NJ 54701","Female","Colombia","+57","3916345752","Music","Enrolled","3","44","97","3.118983138673955","2021-08-27","Active","ADV0026","Michael Nelson","False","Paid","Average","15","Married","1"
"STU000392","Meredith","Cervantes","CC","4943759916","1999-06-11","meredith.cervantes@university.edu.co","894 Ellis Cove Suite 665, Port Melissa, KS 20959","Female","Colombia","+57","3411298229","International Relations","Enrolled","5","88","56","2.7952438794474634","2021-04-14","Active","ADV0011","Bethany Horn","False","Late","Poor","18","Married","2"
"STU000393","Kyle","Hutchinson","CC","7765818745","2006-02-01","kyle.hutchinson@university.edu.co","4954 Edward Cliffs Apt. 850, Lake Stephenborough, IL 18368","Male","Colombia","+57","3655525981","Artificial Intelligence","Enrolled","5","83","60","4.02655253373029","2022-11-24","Active","ADV0015","Robert Nunez","False","Late","Good","16","Single","3"
"STU000394","Raymond","Cruz","TI","4771471111","2008-04-24","raymond.cruz@university.edu.co","1936 Evans Cliff Suite 135, West Lisa, WI 13011","Male","Colombia","+57","3331612292","Philosophy","Enrolled","6","124","32","2.6810225091069024","2021-09-13","Active","ADV0003","Evan Richardson","False","Pending","Poor","19","Single","3"
"STU000395","Barbara","Mendoza","TI","9627416651","2008-01-10","barbara.mendoza@university.edu.co","4263 Arnold Unions Suite 831, Lake Walter, MD 07985","Female","Colombia","+57","3618560095","Anthropology","Enrolled","2","34","121","3.586029989885724","2024-03-30","Active","ADV0041","Derrick Rogers","False","Paid","Average","15","Single","3"
"STU000396","Ian","Walker","CC","3250201036","1999-09-11","ian.walker@university.edu.co","03621 John Keys, Keithfort, IA 55064","Male","Colombia","+57","3623881390","Civil Engineering","Enrolled","4","67","82","3.1100666198438978","2022-09-30","Active","ADV0046","Mr. Harry Shelton Jr.","False","Late","Average","19","Single","3"
